"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630020201,12370,10299,12476,10527,10694,12193,14758,8312,580.302788167747
370630020202,6266,6156,6778,5605,5686,5817,6901,6218,43.6003341791787
370630020211,7049,4868,6067,5389,6864,9130,10009,9868,183.00921472231
370630020212,16659,9631,14280,11646,13133,10541,11141,14913,1801.41388137472
370630020221,5792,7065,6245,6946,5965,5756,5600,7337,440.688152374197
370630020222,6888,13648,16024,18679,12563,11352,5599,7360,336.247246109744
370630020231,7114,6830,6385,6173,5759,5604,4306,5452,174.116719983886
370630020232,5168,6094,8823,6439,6215,6419,5571,5528,479.289954441394
370630020241,4688,5000,6159,6504,7018,6445,6692,6414,76.195370158842
370630020242,26608,6719,7237,31069,23341,28835,29377,27469,1152.64899428527
370630020243,5621,6714,6396,5965,6375,8851,7020,7023,1146.13927967354
370630020251,5374,5416,5242,6886,6624,5271,7270,7760,61.085925607161
370630020252,4601,5208,5948,5921,5486,5217,4922,4209,310.857465483868
370630020253,3459,5899,6636,7982,8279,7407,6245,5376,646.303782487885
370630020261,3207,4021,2917,3598,3326,4070,4126,3868,200.257270187705
370630020262,4118,4573,3962,4293,4228,4246,6093,8785,31.6061370143145
370630020271,2111,2158,2891,3672,4133,5495,7399,6347,574.096607703398
370630020272,5072,4887,5665,5849,5627,4997,5273,4455,157.455024798762
370630020273,4251,4423,4280,4130,5079,4546,4601,5130,544.83895970495
370630020281,4671,3830,4419,4963,13971,18758,21144,22063,611.802987746295
370630020282,6315,6191,5889,4605,6404,5444,8025,8262,577.784736826538
370630020283,6680,6816,5937,6391,12544,10498,10460,8848,106.344580694194
370630021001,13908,14113,14118,12622,9079,9022,9788,9460,496.403052656265
370630021002,5946,6220,3302,3081,3805,3259,3914,3120,34.8894002920458
