id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630018082,48279357,51521095,49739915,51433233,59709396,79691807,166318839,198080675,215657043,239454819,285917116,345654865,400288544,407263725,513091646,511398109,856010580,1884651441
370630018091,87217053,111604297,114051389,120305640,125649378,135965596,159776789,158927287,159946706,160367935,161134612,163932697,179716498,178691049,190604197,189384234,339849051,783921094
370630018092,91155615,100990933,116197452,129467402,137617852,138805175,169578255,171581805,173364328,174745867,175706760,179992654,183381186,182450445,194397457,197189710,269597794,574358988
370630019001,35448317,35764363,37408574,37756372,38035112,39626929,42321247,42182965,41608310,41938770,41860356,41938828,70932986,69213915,201873244,192793500,558442196,1334843224
370630019002,44860565,54468555,70981936,85435775,96840256,110937523,141937678,149075756,153965590,157531845,160709956,165572235,170731458,172855127,177161795,176533149,295378158,637242691
370630020071,90337381,90832428,91167747,91721785,93822166,96899720,129723412,130491890,131168176,131820510,131827536,131898961,132110072,131891049,144666874,143111055,183512114,412778345
370630020072,117079465,116522875,117805755,118990369,120274528,125877585,159797809,162136461,163085224,163149662,164963637,165128660,165538536,165385461,182567690,180753873,238899623,530446340
370630020073,41428120,42253915,42624695,42801318,43900287,47670639,62965634,63811756,63761784,64452921,64636429,65068529,65240443,65206839,64712664,64597657,82471899,191050131
370630020081,119626787,121187908,122873755,125850083,123557212,123731484,201468549,204574243,204735643,206128954,209951768,210962639,213189028,212221216,214863144,211844262,272544751,563009850
370630020082,171477193,174729644,179896072,183041513,186238801,189070478,262834412,267140640,268015907,270527801,273313059,274774785,276193931,276011107,297716245,295075230,383318472,812080648
370630020091,82622004,88235202,87465366,90023518,90841820,98180296,111131399,111167992,111936282,109529645,110582983,111524313,112027694,110652800,123781930,120862174,169765243,354522716
370630020092,30421454,31597801,33144297,33897579,34559060,37546717,52758089,52622229,52011837,61084715,64961494,91853524,91683574,91287910,84431146,84219515,100815682,218867524
370630020093,48867355,49756517,55215750,56214778,56297576,58190993,74939221,75056408,73914673,74116088,77440682,79097218,79236057,78766853,83837009,83337217,114834414,257401020
370630020131,69303400,68998065,69121534,68784354,69282768,69528511,83431348,83413853,83458888,83609878,83639907,83728266,83654257,83600090,85416078,85000626,133963514,316703485
370630020132,42131043,41983541,42273001,42639734,42656467,43378141,48220819,48626379,50355251,50107935,50136235,50145707,50110146,49969544,49706619,49639776,83106980,188409810
370630020133,86548897,89162473,92751632,92899938,96502165,96616693,120672938,121216364,121304932,121709822,121521948,121504231,121643002,121381260,126537220,126358654,159076475,349956896
370630020151,75256510,75440958,76048345,76414047,75199090,74244047,92586021,92958268,92916815,92534783,92452389,92701250,92794662,92405780,104729137,104346562,138713579,328197350
370630020152,99815969,102751302,102914355,104042319,105040847,107404721,135723722,128365265,127907236,125600273,128615560,129387310,130844926,129752103,152579553,154416836,203554377,427980750
370630020153,67493222,67600984,49890652,57403697,71853406,76423966,104734176,99512411,99043065,99043065,99056365,98075407,159501920,158618764,196949662,189243948,256820588,524956702
370630020161,72883766,77883277,81692909,81082276,81082276,83162355,94211697,92273360,91907099,91907099,91920104,96856035,96794194,96882635,129660842,126435354,167036500,378823710
370630020162,126719884,127859016,127734084,133635626,139967242,148507009,194976119,202430212,203389080,203284886,202646496,203622152,205449008,204683461,250925247,251367520,344739580,736200701
370630020171,128036620,131729623,135020664,137419962,139105054,155223851,220376817,226837034,233926666,238810792,254924894,267607254,272440877,268848707,276571329,274756660,382626174,851975911
370630020172,91720059,96402169,113161267,116580386,117491346,120987365,155626463,161229532,167112991,171785474,182121212,184137247,184532594,184514491,209258686,211379076,270891717,592603665
370630020173,191241180,211500198,218562580,225425781,233194098,244760436,350622535,342084749,315806268,328231090,328010217,327985767,331320756,328485236,423907279,400578090,522871213,1109706865
370630020181,141144703,144848761,149812811,193515290,161649284,168650545,270817627,270803087,277821452,288899070,291066725,296698287,304225213,302823834,296413446,290540749,542778310,1143496895
370630020182,108137125,107222342,115109760,127247150,143707262,160524192,213873503,214160949,224884323,235996079,240323275,249750393,265279057,287870801,338840829,327099086,431165879,982256673
370630020183,146099345,150075088,163802124,177159180,177828896,191761883,282391495,286755084,285130068,286360131,293177473,301753405,310091922,313581078,367780590,382614757,529849835,1255504726
370630020191,72651034,75568871,74837355,73746666,75391361,100340750,149884973,160410586,149104975,149200749,149114413,149787740,150135306,152603540,174779703,164134748,244380540,530112025
370630020192,52631017,53517238,55153851,55725715,57593240,64501931,75528494,72616862,76249441,80870125,83062265,92170550,108313432,108077519,127253133,138488951,292489111,629490105
370630020193,121152398,120663796,120856730,120936219,121026768,121206455,170191927,167960404,167950712,167958081,167972278,167994349,168042036,167898959,172128856,172439907,226177323,478600533
370630020201,26294172,41179207,58875132,72699222,101178481,136164933,178735709,180745114,180384739,182725993,184945036,191789876,198370189,207747505,223464263,221261235,354880240,771757700
370630020202,133448636,150461289,165464929,178163818,197128266,242040074,312437619,326238346,366305424,401371112,414577768,425168214,448834915,448223434,506716286,504344613,732913335,1568985209
