id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630020272,174958944,212486117,227284455,229252149,225063273,224852273,303952543,294863042,294995198,287253772,266289468,260440980,295023121,316221704,399265747,383643505,497214088,865619466
370630020273,57527322,54634072,54634072,54634072,54634072,54631299,55512254,49328638,49328638,49328638,49328638,49328638,49347181,49328638,69701739,65363552,86833478,198753367
370630020281,116126107,95588579,75633378,76779174,114894134,123065343,179823059,121279835,59820947,56979759,78463965,111146190,107191007,115815306,174111654,179213198,331005217,725260221
370630020282,27651109,27651109,27651109,27651109,29793306,3275195,13438625,13438625,13788485,13804199,15216531,40133152,40903624,40359117,42506782,41390823,53667778,132121498
370630020283,113867735,144254420,113795234,84923389,121878890,147882120,394930930,401600618,399387731,448039538,568477845,583200675,611475457,665167173,874689609,827905120,1104275558,2158054750
370630021001,13272894,34938774,35885027,67989774,31771096,46504374,56050045,39390755,59154330,35346322,34359498,46182963,47700721,48561845,67878064,68700453,93029657,172022931
370630021002,1419691,1082500,1283848,2437812,1648685,1228600,1887157,1532573,2105583,2399631,2764640,2224739,2525858,2077019,3764108,2996336,6694608,12160763
370630021003,1383838,2086067,2301993,3194488,2437867,3729821,3496490,4005211,5011754,4622866,4683624,4450589,4599749,4735649,3957545,3545074,10230089,14700208
370630022001,43414164,32918659,32496233,35936695,36701497,31018735,13741260,13251985,11994076,11122532,37744800,81153065,109086094,112384492,228039186,232346298,414736933,975919452
370630023001,827671,621981,798941,1030326,1049889,1158958,1102302,1009016,1392374,1157065,897018,792939,741067,739750,1254423,15202975,18852819,50658741
370630023002,578517,402422,324100,494884,491954,666088,3959739,4027461,807997,794939,794939,921191,4362088,4429810,9354751,8840682,17350203,170813840
370639801001,220962499,349490934,341636523,156303948,146447186,126494901,132821221,348660859,356378987,297800713,116086883,140924325,194193886,199871614,402668007,369364758,645632641,1258595065
